AÑO;IDNOREMP;CORRELA;IDOJ1;IDAIO;BRUTA;ARRIENDO;SERV_INT;PUBLICI;TRANSP;SERV_EXT;TOTAL_REM;VENTA;TOT_PERSO;INV_PRO;CTO
2014;981386;472;14;2010;1279546;;37426;1609;54836;28127;356274;9226306;23;865962.5;7946760
2014;981379;472;11;1983;235392;;3771;;17849;8608;78321;4944326;9;1074029;4708934
2014;981364;4711;4;2008;;;;;;;;2449398;19;;
2014;981361;472;11;2002;742597;56083;34460;;94259;16840;263078;11424566;18;1088643;10681969
2014;981341;472;14;2011;456099;;35700;;;2500;347417;4385568;25;573401;3929469
2014;981326;472;14;2013;342810;;75766;;;24335;288537;3194160;21;142675;2851350
2014;981314;472;11;1991;;;;;;;;705588;15;;
2014;981312;472;4;1990;799389;21076;49597;;105470;48784;160526;4154611;15;66477;3355222
2014;981267;4711;11;2010;;;;;;;;1542000;7;;
2014;981246;472;11;1998;;;;;;;;2012353;9;;
2014;981222;4711;11;2001;;;;;;;;2059936;14;;
2014;981196;472;11;2002;;;;;;;;1812963;14;;
2014;981171;4711;4;2006;;;;;;;;1500427;12;;
2014;981168;472;11;1996;;;;;;;;1762602;9;;
2014;981120;472;11;2005;;;;;;;;2106000;3;;
2014;981114;4711;11;2009;;;;;;;;2811645;12;;
2014;981106;472;14;2014;183352;22955;21157;5270;4923;1654;81366;855352;24;49999.5;672000
2014;981097;4711;11;1989;606683;21000;65361;3540;147;31646;187956;5052532;14;750076;4445849
2014;981089;4711;11;2011;;;;;;;;1781923;10;;
2014;981052;472;11;2002;;;;;;;;839868;10;;
2014;981039;472;11;2010;;;;;;;;615000;12;;
2014;981032;4711;4;1996;;;;;;;;2229630;10;;
2014;981013;472;11;2000;;;;;;;;1743491;9;;
2014;981000;472;3;2008;;;;;;;;2033322;11;;
2014;980999;4711;11;2013;;;;;;;;1723720;18;;
2014;980992;472;14;2010;;;;;;;;1212811;14;;
2014;980978;472;5;1971;736855;6500;6561;;;308470;250041;15579396;23;265325.5;14842541
2014;980970;472;14;2010;726148;;37134;;126549;27290;360249;4155068;17;27746;3428920
2014;980964;472;11;1980;;;;;;;;1767796;7;;
2014;980954;472;11;2004;;;;;;;;1990016;11;;
2014;980952;4711;11;2004;;;;;;;;2144000;12;;
2014;980944;472;11;2012;410050;8880;36579;1460;;2647;111597;3547113;9;158046;3137063
2014;980942;472;14;2011;601651;63164;63475;4184;316;20659;409076;5243730;31;27195.5;4642079
2014;980929;472;11;2007;432095;;22970;2936;27315;7475;157470;3809111;15;87270;3377016
2014;980923;472;14;2010;2047230;338009;78953;18113;26613;320985;383658;3349793;36;78307;1302563
2014;980915;4711;14;1984;;;;;;;;839424;11;;
2014;980913;472;14;2013;632962;93400;41368;4311;55944;48188;249232;4796248;17;2351526.5;4163286
2014;980889;472;11;2000;;;;;;;;272784;13;;
2014;980886;472;11;2006;375875;34800;24850;3500;25200;14400;296500;756075;28;24025;380200
2014;980885;4711;11;1977;;;;;;;;2738629;17;;
2014;980872;472;14;2010;955382;81529;58096;52516;;38033;273924.8;7500343;22;425805;6544961
2014;980871;472;14;2002;;;;;;;;2067009;5;;
2014;980848;472;14;2009;;;;;;;;2184980;7;;
2014;980826;4711;11;2009;;;;;;;;1128182;10;;
2014;980818;472;14;2011;438412;;55397;;18150;5252;148498;4593975;12;373232;4155563
2014;980802;472;14;1989;;;;;;;;705938;12;;
2014;980785;472;11;1996;62981;;;1325;;;29409000;1549577;69;;1486596
2014;980777;472;11;2012;;;;;;;;2466000;4;;
2014;980771;472;11;2004;;;;;;;;1788703;19;;
2014;980767;472;11;1998;;;;;;;;2588179;9;;
2014;980760;472;14;2004;571361;42682;72295;3446;65555;36139;159273;4178413;14;356335.5;3607052
2014;980724;472;11;2012;382398;69795;19695;1450;3066;38075;228913;7673860;21;931826.5;7291462
2014;980713;472;11;1997;;;;;;;;1821856;13;;
2014;980709;4711;11;2011;;;;;;;;1514672;8;;
2014;980699;472;11;2004;300567;;42536;;;84;168102;3128000;14;140699.5;2827433
2014;980698;472;11;2005;330402;35112;42160;;2088;;205962;3158981;18;166454.5;2828579
2014;980680;472;11;2004;439582;115630;104993;4815;9785;40311;161169;3462678;12;407660.5;3023096
2014;980662;472;11;2005;;;;;;;;2286923;13;;
2014;980653;472;11;2013;178506;;26322;;;;109612;3183472;9;486108.5;3004966
2014;980640;472;11;1988;;;;;;;;2970203;9;;
2014;980635;4711;11;2001;;;;;;;;1113846;12;;
2014;980631;472;14;2010;713982;17000;75349;6952;2478;14605;304821;5976237;15;20500;5262255
2014;980622;4711;11;1999;;;;;;;;1365061;11;;
2014;980612;472;14;2006;600140;90921;64956;4375;88425;55902;118968;3859526;9;325326;3259386
2014;980602;4711;11;2003;;;;;;;;1778281;12;;
2014;980598;4711;14;2013;;;;;;;;2563524;14;;
2014;980594;4711;11;1985;;;;;;;;2824686;2;;
2014;980590;4711;14;2010;;;;;;;;566015;13;;
2014;980578;472;14;2013;1172340;;29114;376;70584;1609;1002445;4022723;82;157559.5;2850383
2014;980569;472;11;2005;;;;;;;;1400685;15;;
2014;980540;472;11;2011;;;;;;;;1787815;19;;
2014;980529;472;14;2010;1332516;166598;17351;38147;669277;61418;260026;4001079;19;253600.5;2668563
2014;980522;472;11;1996;431548;;40742;797;;2326;187611;6789298;16;572285.5;6357750
2014;980521;4711;4;1997;;;;;;;;2805888;10;;
2014;980518;472;11;2000;295606;;2685;;;16072;162689;6325964;12;;6030358
2014;980503;472;11;2009;553455;68792;54115;;163061;24049;277179;976125;21;29947.5;422670
2014;980502;472;11;2005;;;;;;;;1768250;11;;
2014;980494;4711;11;2004;;;;;;;;1529524;9;;
2014;980461;472;11;1993;;;;;;;;2099855;9;;
2014;980458;472;2;2011;410301;22572;50530;2530;;1150;610573;5143828;19;54240;4733527
2014;980445;472;11;2004;836484;;65218;4052;210056;7895;287383;2117043;31;212956;1280559
2014;980442;4711;14;1980;;;;;;;;1206255;16;;
2014;980441;4711;11;1996;;;;;;;;2438679;7;;
2014;980423;472;11;1986;580738;;26972;;;28557;187590;7524332;13;149061;6943594
2014;980418;472;11;2004;;;;;;;;949637;13;;
2014;980411;472;11;2001;446380;11832;26639;;;2590;242429;4305566;18;4487.5;3859186
2014;980406;4711;11;2010;;;;;;;;1869310;16;;
2014;980401;472;11;2000;264404;;25043;1470;4367;1298;145640;4153018;14;275400;3888614
2014;980394;472;11;2001;375014;;44587;1176;5844;19610;147506;3125156;11;1102354;2750142
2014;980365;472;14;2011;852952;28737;29002;70;137518;33867;197592;5905338;15;321276;5052386
2014;980354;472;14;2011;1315031;38948;66338;2652;273513;77599;410276;12063187;24;191879;10748156
2014;980348;472;14;2012;337065;12000;7616;2000;13006;5000;237935;3236612;22;70729;2899547
2014;980347;472;14;2011;564001;81600;14721;;25000;4736;232077;4776645;15;157128;4212644
2014;980343;472;14;2010;932137;50400;2123;;141858;4727;269275;10760193;15;80760.5;9828056
2014;980339;472;14;2012;;;;;;;;2539493;14;;
2014;980331;472;14;2012;;;;;;;;1799334;9;;
2014;980315;472;14;2013;299924;52992;;;;;206259;3453780;23;307198.5;3153856
2014;980313;472;14;2013;751008;103724;112807;200;88230;31713;285572;4019788;16;293805.5;3268780
2014;980306;472;11;2013;798665;9250;26143;2547;21144;11806;145586;7605809;13;114433.5;6807144
2014;980291;472;11;2008;;;;;;;;1668186;13;;
2014;980279;472;14;2013;648936;;372;520;279857;3756;156889;3415963;14;23266;2767027
2014;980278;472;14;2012;;;;;;;;2395907;10;;
2014;980269;472;14;2012;1474353;115520;118094;26253;40442;90402;579041;11199188;41;830781;9724835
2014;980238;472;14;2014;1014000;14400;4060;;1200;;727863;5963000;36;2215677.5;4949000
2014;980231;472;14;2013;672536;;82244;;106361;7058;204847;8438343;15;728903;7765807
2014;980229;472;11;2001;1110067;125400;44683;;;49257;507873;18188808;51;1670107;17078741
2014;980228;472;4;2007;;;;;;;;961000;13;;
2014;980223;472;11;2006;677970;10147;30237;;6958;46884;330653;5197247;29;307210;4519277
2014;980215;472;14;2011;1267928;18203;23343;651;36980;28786;270574;3887175;23;112709.5;2619247
2014;980213;472;11;1980;;;;;;;;1125844;11;;
2014;980209;472;11;2008;288406;12000;42713;;13332;2533;118744;3598301;13;13439;3309895
2014;980205;472;11;2003;260325;;10798;3120;12320;;98218;3241315;11;249383.5;2980990
2014;980191;4711;11;2000;;;;;;;;2345688;10;;
2014;980186;472;11;1999;2247009;106800;170532;8400;53596;26640;674852;12773889;68;384073.5;10526880
2014;980171;472;11;2001;360815;;127528;3000;24000;4000;205787;3578951;21;157338.5;3218136
2014;980160;472;11;1998;487141;;15463;;;1805;41489;4566987;5;3114411;4079846
2014;980151;472;11;2006;;;;;;;;1828051;15;;
2014;980106;472;11;1997;357368;;55280;9109;4575;13769;162998;6591903;17;554816;6234535
2014;980096;472;11;2000;1577596;58032;136014;79771;274146;71374;370955;15919653;72;714116;14342057
2014;980094;472;11;2011;;;;;;;;2815299;11;;
2014;980080;4711;14;2012;;;;;;;;2724366;11;;
2014;980063;472;11;1997;;;;;;;;2524017;10;;
2014;980056;472;11;2004;;;;;;;;2203307;13;;
2014;980051;4711;11;2009;;;;;;;;1493289;12;;
2014;980049;472;11;1992;488068;;31399;1100;;;193807;3133188;21;397286;2645120
2014;980046;472;11;2003;357886;;12748;;72810;18283;83409;6407396;8;521593.5;6049510
2014;980036;472;11;2003;662545;4800;25632;2967;155950;68317;153326;4209523;17;54898.5;3546978
2014;980020;472;11;2008;;;;;;;;701707;13;;
2014;980016;472;11;2008;404751;9000;32302;60;6620;8519;200178;3442310;15;316917;3037559
2014;979995;4711;11;2008;;;;;;;;2627084;14;;
2014;979984;472;14;2010;273116;66467;15017;;;12670;161886;5967391;15;605444;5694275
2014;979973;472;5;2008;3281428;18000;31327;27622;110767;6900;317360;8667112;23;922164;5385684
2014;979965;472;11;1998;1272628;836;11440;570;6693;3601;134477;7668080;11;1036476;6395452
2014;979948;472;11;1991;732733;120000;100369;2711;46811;31090;170360;6965961;16;675349;6233228
2014;979929;472;11;2003;;;;;;;;2186199;6;;
2014;979924;472;11;2006;;;;;;;;2960681;10;;
2014;979921;4711;14;2014;;;;;;;;2582204;9;;
2014;979900;4711;11;2004;498839;82102;75209;4687;25976;4450;167889;3728290;16;269332;3229451
2014;979879;4711;11;1997;;;;;;;;1947904;8;;
2014;979851;472;11;2006;;;;;;;;2271511;18;;
2014;979826;4711;11;1992;;;;;;;;2246138;15;;
2014;979817;472;11;2001;;;;;;;;2642966;9;;
2014;979804;472;14;2010;1176831;59959;131439;9074;47447;111756;250429;6571858;18;176031;5395027
2014;979795;472;14;2011;2771846;110469;174048;15678;1037650;125484;705666;6948694;25;432675.5;4176848
2014;979794;472;14;2013;678801;;158751;;185189;129460;287887;5272782;16;533390;4593981
2014;979782;472;14;2011;320436;50988;11682;150;5385;4600;146139;8299362;13;1007025.5;7978926
2014;979775;472;11;1993;166827;8950;18306;1240;4050;6794;99316;5015339;9;232899.5;4848512
2014;979765;4711;14;2012;;;;;;;;1683290;4;;
2014;979744;4711;11;2006;;;;;;;;1806556;13;;
2014;979741;4711;11;2008;;;;;;;;2377666;12;;
2014;979737;472;11;1992;282579;;32760;1850;55400;7800;138026;6686875;14;125529;6404296
2014;979734;472;11;1992;;;;;;;;391244;12;;
2014;979730;472;11;1999;;;;;;;;1578888;9;;
2014;979729;4711;11;1996;;;;;;;;1900608;18;;
2014;979717;472;11;1999;259536;85007;51556;1265;;;549200;6594047;19;238012.5;6334511
2014;979716;472;11;2006;418085;10704;10153;1475;1239;;195990;6647919;19;133999.5;6229834
2014;979698;472;14;2014;576693;32382;179167;800;;8000;410726;2184427;40;417715;1607734
2014;979692;472;11;2000;228125;;18318;2650;;2585;103397;3762370;12;482893;3534245
2014;979679;4711;14;1978;;;;;;;;2686987;14;;
2014;979632;472;14;2009;;;;;;;;1522022;12;;
2014;979622;472;11;2002;498180;;28000;960;1300;22315;242945;5308327;21;759526;4810147
2014;979621;472;11;2004;256110;2750;10088;618;;;165899;3425663;14;509460.5;3169553
2014;979617;4711;14;2011;;;;;;;;1943860;11;;
2014;979612;472;11;2001;;;;;;;;2268566;6;;
2014;979567;472;11;1998;979425;37689;61734;13581;52170;7395;230714;8999862;21;88082.5;8020437
2014;979557;472;11;2006;469271;;49987;4536;22837;38296;212756;4860362;15;259772.5;4391091
2014;979536;472;11;1998;706437;17439;66688;7818;29514;26897;204415;5586237;20;569724.5;4879800
2014;979525;4711;14;1989;;;;;;;;2032145;11;;
2014;979489;472;11;2004;438118;12080;24699;;2548;49154;143996;3557550;13;7674.5;3119432
2014;979488;472;11;2002;1094405;;18553;1375;116213;59242;154305;6411686;17;32213.5;5317281
2014;979484;472;11;1985;516963;45619;28509;;30480;8180;207953;3625196;14;508763.5;3108233
2014;979479;472;11;2003;;;;;;;;2686594;16;;
2014;979476;4711;11;2007;;;;;;;;1920345;4;;
2014;979457;472;11;2007;742098;;29786;1120;23313;7482;124282;6436505;11;251247.5;5694407
2014;979448;4711;14;2012;;;;;;;;1419173;10;;
2014;979438;472;14;2012;635281;;63170;;276;22912;155353;9476503;9;2429500;8841222
2014;979437;472;14;2012;1090223;16500;194220;135640;205801;271636;234432;3145788;21;43421;2055565
2014;967407;4711;5;1977;;;;66533479.33;37906464.66;;;16217243.4;;;
2014;966969;472;5;1994;15270235;1697125;1894936;452821;567169;428216;5529408;87671536;376;8239726;72401301
2014;966967;472;14;1991;1077078;103762;109163;12620;71569;6784;255127;7513527;23;577636.5;6436449
2014;966850;472;11;1981;2253214;462833;853107;266946;75148;57819;1154703;13781125;44;4804926.5;11527911
2014;966592;472;4;1997;256116;62535;16900;;;1200;102957;5368710;10;2009916;5112594
2014;966363;472;4;2000;1105164;108500;61500;1708;337442;60362;179261;4625308;18;43240.5;3520144
2014;966265;472;4;1998;1181364;326025;241520;79018;96330;34144;601695;13938610;55;9574784.5;12757246
2014;966264;4711;14;2009;;;;;;;;2772710;13;;
2014;966262;472;14;1999;1892229;173579;172476;1753;34934;451898;370415;6082054;22;72489.5;4189825
2014;966236;472;14;2001;9124024;122006;822163;144272;1022412;935406;2574944;38127293;192;2589068;29003269
2014;966114;472;4;2007;16850785;37291;1099526;8605;5150879;323622;3650155;75599508;197;3729856;58748723
2014;966094;472;2;2004;1584588;50997;326652;36731;63458;52680;761904;10151594;49;1391183.5;8567006
2014;966052;472;2;2005;1881401;136328;264693;26779;122009;48794;716708;9773117;35;1132904;7891716
2014;966043;472;4;2005;2808583;329868;181146;30404;91965;22744;1302446;11702428;130;695672.5;8893845
2014;966014;4711;11;2005;586482;50400;63761;9815;31871;19284;236941;3474869;25;701226;2888387
2014;966008;472;11;1991;711804;;107114;5411;44418;79222;189501;5453396;12;654008.5;4741592
2014;966006;472;11;2010;8965343;72500;280417;;47208;101224;1486918;22133430;104;449667.5;13168087
2014;965896;472;11;1995;1412198;;109571;15555;166598;50060;120366;5208115;25;142804;3795917
2014;965884;4711;14;1998;1592473;120164;107811;204445;14900;9934;265759;11639331;31;299460.5;10046858
2014;965883;472;11;2003;1012805;2000;168191;13073;84836;13571;226479;5086806;20;340451.5;4074001
2014;965851;472;2;1995;1094090;30758;140774;1073;561;135919;253197;7431620;13;88428.5;6337530
2014;965798;472;11;1988;;;;;;;;1798405;12;;
2014;965766;472;11;1985;337184;;34475;;15702;407;173415;3131820;14;354022;2794636
2014;965754;472;11;1998;453855;;47922;7280;39430;21800;159084;4520044;14;275304.5;4066189
2014;965734;472;11;1998;209398;;15325;;5816;1256;139978;3293360;12;79478;3083962
2014;965731;472;11;2007;548287;33784;51391;2465;76496;5150;281679;5238081;22;7102.5;4689794
2014;965661;4711;14;1991;;;;;;;;2685000;12;;
2014;965600;472;11;2006;354183;83052;11382;;;14930;239056;1054069;21;14000;699886
2014;965574;472;14;1994;1839965;601076;34568;16520;86886;43538;236526;3476915;19;384752;1636950
2014;965513;472;11;2003;890968;68218;78029;17878;24803;11293;367978;4459998;35;303097.5;3569030
2014;965499;472;14;2010;808197;54482;130556;1105;38327;36664;335991;6059144;32;291581.5;5250947
2014;965498;472;11;2008;202343;8400;4814;1680;;;126707;4914064;13;281734;4711721
2014;965495;472;3;2012;458153;;68533;1670;56783;23781;139901;3119050;14;89344;2660897
2014;965492;472;14;2011;;;;;;;;1688087;18;;
2014;965491;472;11;2000;;;;;;;;2340175;17;;
2014;965463;472;3;2013;366702;21039;54124;650;14350;38519;307959;7384163;21;17310;7017461
2014;965449;472;11;2011;365918;7200;31843;;63541;620;177553;3381406;14;458893.5;3015488
2014;965423;472;11;1995;;;;;;;;2101847;9;;
2014;965405;472;14;2011;;;;;;;;2107891;13;;
2014;965389;472;14;2013;;;;;;;;1643589;19;;
2014;965386;472;11;2005;;;;;;;;1037593;11;;
2014;965317;472;11;2010;358383;31320;28502;150;711;12086;121862;3942212;10;179725;3583829
2014;965298;472;14;2000;524368;111452;75364;2549;42438;19172;291205;4679000;21;191914;4154632
2014;965269;472;14;2013;693784;36000;81272;;56;7323;308134;4719801;28;404557;4026017
2014;965243;472;3;2011;;;;;;;;1043460;17;;
2014;965239;472;11;2014;;;;;;;;500000;17;;
2014;965205;472;11;2007;393818;;70941;;635;6760;199973;4398957;12;3701182;4005139
2014;965171;472;14;2012;857809;;155790;3830;123474;11789;399596;3066246;48;15542;2208437
2014;965144;472;14;2010;;;;;;;;1453304;13;;
2014;965089;472;11;2005;;;;;;;;2545325;14;;
2014;755799;472;14;1970;1807593;179816;133895;21352;70789;62141;572819;5613355;39;770182;3805762
2014;755790;472;4;1996;;;;;;;;2500983;12;;
2014;754920;472;14;1993;2120132;259124;92387;3966;140844;63230;1159513;17687341;73;1895535;15567209
2014;754883;472;11;1990;2430039;;200197;13214;156432;53558;1153105;21474019;61;1211819;19043980
2014;754882;472;4;1982;959146;81708;84740;1331;8130;22422;376260;7507736;25;880141;6548590
2014;754820;472;4;1992;3408482;125000;363003;12564;295942;47459;662780;30636376;120;1468271.5;27227894
2014;754694;4711;5;1962;33468283;8064743;4692802;5455444;3719758;675522;12678674;166921131;817;25376231.5;133452848
2014;754499;472;14;1995;3093318;390470;156011;95;109847;52098;983557;14527238;55;1638586.5;11433920
2014;754452;4711;11;2001;2684754;172788;484056;48901;169138;104780;741483;17898359;53;2687529.5;15213605
2014;754397;472;4;1982;6933653;129785;719375;69678;441283;313331;835266;51953253;149;3763018.5;45019600
2014;754362;4711;13;1966;10009619;241498;1023975;75564;586523;430311;2048428;56247111;230;6915010.5;46237492
2014;754354;472;11;2002;579123;72414;64476;400;23261;11895;148784;4114046;13;421482;3534923
2014;753696;472;11;1988;;;;;;;;1635816;11;;
2014;753511;472;11;1991;4205476;73776;543357;362699;346620;149306;2044287;42705583;138;4643767.5;38500107
2014;753482;4711;5;1990;24111405;1814662;1416966;386166;2617407;1632958;1301664;219194590;888;8280871;195083185
2014;753472;4711;14;1994;;;15632624;10213893;196151;5800080;27975169;948184234;1614;89383433;826837961
2014;753264;472;14;1972;4293184;77621;347793;154634;77200;68558;2190887;34009650;128;2594739.5;29716466
2014;753253;4711;5;1998;;;;66533479.33;37906464.66;;;16217243.4;;;
2014;753236;472;11;1994;1593435;411468;77470;80879;185041;78036;657751;16201262;47;106218.5;14607827
2014;752931;472;5;2002;10638928;1335992;940978;187858;394640;842187;4567527;49470364;308;1975582.5;38831436
2014;752781;472;4;2000;972406;7000;128512;20;160342;23483;338872;9404927;22;811830;8432521
2014;752039;4711;4;1987;4765763;;518852;8312;462566;53915;1988481;49465407;102;1842772;44699644
2014;751543;472;11;1995;955037;14612;94164;;15212;19762;122098;3603914;11;655763.5;2648877
2014;751332;472;3;1995;18769892;586032;1131340;79209;1355548;814621;6915456;138467445;492;5879154.5;119697553
2014;751308;472;11;1998;1112745;69600;50200;5790;25330;14000;25566;4093140;7;263070;2980395
2014;751291;472;14;1992;5046845;74442;959439;109948;763813;245425;1826670;25109740;143;626946.5;20062895
2014;751271;472;4;2000;2128738;396512;147525;65698;134564;34936;920915;19697973;66;969199;17569235
2014;751267;472;4;1983;1824763;78640;57645;4060;33330;8180;299095;5492753;24;1108911.5;3667990
2014;751264;472;4;1992;748198;;137500;2500;;16000;442780;7150006;27;4311830;6401808
2014;751231;472;4;2001;25028732;1999271;1641555;161286;1136030;909457;7963465;92690499;600;1617836.5;67661767
2014;751176;472;14;1987;2460226;;104040;12120;2964;10500;104671;9840904;23;641712.5;7380678
2014;751161;472;5;2002;42600088;4224757;2853799;301434;3547069;1832903;8243935;189549386;701;87385535.5;146949298
2014;750697;472;14;1994;4388904;308215;212964;23560;361071;317514;2016387;44381485;131;2388463;39992581
2014;750440;472;11;2000;480261;18000;24245;;2188;9231;156127;3764933;14;880272;3284672
2014;750387;4711;5;2004;;;;;;;;16217243.4;;;
2014;750384;472;11;2002;4377793;122000;217315;3204;608900;390343;2119176;45178458;196;4953702;40800665
2014;750010;472;14;2013;107431;7800;9172;;1563;;39195;220000;3;13971.5;112569
